,address,apartment_size,begin_date,category,created_at,district1,id,latitude,longitude,name,normalized_price,number_of_bedrooms,occupied_dates,provider_code,city_code
1747,Durgerdammerdijk,165.0,2018-02-16,apartment,2018-02-06T06:01:58,amsterdam-noord,1005576,52.37745333,4.99111537,4 rooms apartment in Durgerdammerdijk,2650.0,4,[],pararius,amsterdam
1748,Purperhoedenveem,110.0,2018-02-16,apartment,2018-01-18T06:44:54,amsterdam-oost,927060,52.37597738,4.92601315,2 rooms apartment in Purperhoedenveem,1455.0,2,[],pararius,amsterdam
1749,Wakkerstraat,137.0,2018-02-16,apartment,2017-11-30T09:00:14,amsterdam-oost,708502,52.35410239,4.92860369,4 rooms apartment in Wakkerstraat,2500.0,4,[],pararius,amsterdam
1752,Marnixkade,75.0,2018-02-16,apartment,2018-02-02T06:24:04,amsterdam-centrum,992388,52.3794076,4.87914172,2 rooms apartment in Marnixkade,1800.0,2,[],pararius,amsterdam
1753,Amstel 270,82.0,2018-02-16,apartment,2018-01-29T06:54:40,amsterdam-centrum,970668,52.36318002,4.90156972,2 rooms apartment in Amstel 270,2550.0,2,[],pararius,amsterdam
1754,Rijnsburgstraat,70.0,2018-02-16,apartment,2018-02-07T06:56:28,amsterdam-zuid,1007914,52.3475854,4.8493905,3 rooms apartment in Rijnsburgstraat,1685.0,3,[],pararius,amsterdam
1758,Rijnsburgstraat,100.0,2018-02-16,apartment,2018-02-07T06:56:28,amsterdam-zuid,1007915,52.3475854,4.8493905,4 rooms apartment in Rijnsburgstraat,2500.0,4,[],pararius,amsterdam
1769,Uithoornstraat 7,78.0,2018-02-16,apartment,2018-02-12T06:54:52,amsterdam-zuid,1029392,52.34761156,4.90998804,3 rooms apartment in Uithoornstraat 7,1350.0,3,[],pararius,amsterdam
1773,Nieuwezijds Voorburgwal,90.0,2018-02-16,apartment,2018-02-11T06:02:26,amsterdam-centrum,1023860,52.37022138,4.88954017,3 rooms apartment in Nieuwezijds Voorburgwal,2750.0,3,[],pararius,amsterdam
1774,Admiralengracht 113,114.0,2018-02-16,apartment,2018-02-11T06:01:38,amsterdam-west,1023849,52.36891921,4.85666437,3 rooms apartment in Admiralengracht 113,2000.0,3,[],pararius,amsterdam
1775,Keizersgracht,157.0,2018-02-16,apartment,2018-02-10T06:51:02,amsterdam-centrum,1022010,52.36423504,4.89155998,4 rooms apartment in Keizersgracht,4000.0,4,[],pararius,amsterdam
1776,Vrijheidslaan 29,45.0,2018-02-16,apartment,2018-02-10T06:48:49,amsterdam-zuid,1021946,52.34654886,4.90945646,2 rooms apartment in Vrijheidslaan 29,1500.0,2,[],pararius,amsterdam
1777,Fred. Roeskestraat,90.0,2018-02-16,apartment,2018-02-10T06:46:19,amsterdam-zuid,1021868,52.34168835,4.86212616,3 rooms apartment in Fred. Roeskestraat,2150.0,3,[],pararius,amsterdam
1779,Nova Zemblastraat,60.0,2018-02-16,apartment,2018-02-10T06:48:54,amsterdam-west,1021949,52.38964643,4.88378397,2 rooms apartment in Nova Zemblastraat,1500.0,2,[],pararius,amsterdam
1786,Willem Frederik Hermansstraat,105.0,2018-02-16,apartment,2018-02-11T06:04:43,amsterdam-centrum,1023918,52.37633457,4.90758423,4 rooms apartment in Willem Frederik Hermansstraat,2250.0,4,[],pararius,amsterdam
1787,Stuyvesantstraat,60.0,2018-02-16,apartment,2018-02-11T06:03:40,amsterdam-west,1023889,52.36363529,4.85685969,2 rooms apartment in Stuyvesantstraat,1500.0,2,[],pararius,amsterdam
1788,Laan van Vlaanderen 224,80.0,2018-02-16,apartment,2018-02-11T06:01:37,amsterdam-nieuw-west,1023848,52.34572741,4.81540968,3 rooms apartment in Laan van Vlaanderen 224,1400.0,3,[],pararius,amsterdam
1789,Wouwermanstraat,230.0,2018-02-16,apartment,2017-11-01T07:16:44,amsterdam-zuid,648934,52.35489864,4.87927554,6 rooms apartment in Wouwermanstraat,4850.0,6,[],pararius,amsterdam
1790,Geschutswerf,170.0,2018-02-16,apartment,2018-02-10T06:47:29,amsterdam-centrum,1021894,52.36685061,4.92033782,3 rooms apartment in Geschutswerf,3950.0,3,[],pararius,amsterdam
1791,Eerste Leliedwarsstraat,48.0,2018-02-16,apartment,2018-02-10T06:46:21,amsterdam-centrum,1021869,52.37604233,4.88244047,2 rooms apartment in Eerste Leliedwarsstraat,2000.0,2,[],pararius,amsterdam
1792,Leiduinstraat 30,57.0,2018-02-16,apartment,2018-02-10T06:50:30,amsterdam-zuid,1022000,52.35345138,4.84675074,3 rooms apartment in Leiduinstraat 30,1800.0,3,[],pararius,amsterdam
1793,Eerste Jacob van Campenstraat 36,70.0,2018-02-16,apartment,2018-02-10T06:46:14,amsterdam-zuid,1021866,52.35736676,4.88902376,2 rooms apartment in Eerste Jacob van Campenstraat 36,1650.0,2,[],pararius,amsterdam
1794,Lekstraat,100.0,2018-02-16,apartment,2018-02-10T06:50:01,amsterdam-zuid,1021987,52.34420866,4.90199739,3 rooms apartment in Lekstraat,2250.0,3,[],pararius,amsterdam
1795,Esplanade de Meer,98.0,2018-02-16,apartment,2018-02-10T06:49:57,amsterdam-oost,1021983,52.34432408,4.95007152,3 rooms apartment in Esplanade de Meer,1750.0,3,[],pararius,amsterdam
1796,Herengracht 181,82.0,2018-02-16,apartment,2018-02-10T06:50:30,amsterdam-centrum,1022001,52.37434042,4.88804014,2 rooms apartment in Herengracht 181,2250.0,2,[],pararius,amsterdam
1800,Wamberg,130.0,2018-02-16,apartment,2017-12-02T16:07:43,amsterdam-zuid,716252,52.32759536,4.88596906,4 rooms apartment in Wamberg,2500.0,4,[],pararius,amsterdam
1802,Van Leijenberghlaan 177,110.0,2018-02-16,apartment,2017-12-09T07:54:26,amsterdam-zuid,799280,52.32751493,4.8797501,4 rooms apartment in Van Leijenberghlaan 177,1950.0,4,[],pararius,amsterdam
1806,Nieuwe Kerkstraat,100.0,2018-02-16,apartment,2018-01-20T06:13:09,amsterdam-centrum,935010,52.364707700000004,4.90813044,2 rooms apartment in Nieuwe Kerkstraat,1800.0,2,[],pararius,amsterdam
1807,Middenweg 17,75.0,2018-02-16,apartment,2018-01-13T06:19:38,amsterdam-oost,909003,52.35487706,4.92905071,2 rooms apartment in Middenweg 17,1750.0,2,[],pararius,amsterdam
1811,Wijnand Nuijenstraat,80.0,2018-02-16,apartment,2018-01-26T07:53:52,amsterdam-nieuw-west,957365,52.36638736,4.84143963,3 rooms apartment in Wijnand Nuijenstraat,1650.0,3,[],pararius,amsterdam
1818,Singel,140.0,2018-02-16,apartment,2018-01-21T06:36:44,amsterdam-centrum,936632,52.36805831,4.88811082,3 rooms apartment in Singel,3150.0,3,[],pararius,amsterdam
1819,Weerdestein,110.0,2018-02-16,apartment,2017-12-20T07:11:23,amsterdam-zuid,829898,52.33094034,4.88845466,4 rooms apartment in Weerdestein,2300.0,4,[],pararius,amsterdam
1820,Singel,140.0,2018-02-16,apartment,2018-01-21T06:36:44,amsterdam-centrum,936632,52.36805831,4.88811082,3 rooms apartment in Singel,3150.0,3,[],pararius,amsterdam
1821,Weerdestein,110.0,2018-02-16,apartment,2017-12-20T07:11:23,amsterdam-zuid,829898,52.33094034,4.88845466,4 rooms apartment in Weerdestein,2300.0,4,[],pararius,amsterdam
1822,Vossiusstraat,115.0,2018-02-16,apartment,2017-10-21T06:54:50,amsterdam-zuid,612256,52.36122796,4.88183093,3 rooms apartment in Vossiusstraat,2450.0,3,[],pararius,amsterdam
1824,Funenpark,121.0,2018-02-16,apartment,2017-12-03T08:01:55,amsterdam-centrum,717730,52.36867854,4.93043523,3 rooms apartment in Funenpark,2495.0,3,[],pararius,amsterdam
1828,Prins Hendrikkade,110.0,2018-02-16,apartment,2018-02-07T06:57:08,amsterdam-centrum,1007944,52.37305222,4.90688024,3 rooms apartment in Prins Hendrikkade,2250.0,3,[],pararius,amsterdam
1829,Kerkstraat 253,80.0,2018-02-16,apartment,2018-01-06T09:58:22,amsterdam-centrum,875728,52.36296369,4.89273399,3 rooms apartment in Kerkstraat 253,2250.0,3,[],pararius,amsterdam
1831,Galvanistraat,94.0,2018-02-16,apartment,2018-02-09T06:07:21,amsterdam-oost,1015506,52.35318631,4.94053165,4 rooms apartment in Galvanistraat,1800.0,4,[],pararius,amsterdam
1832,Van Spilbergenstraat 110,50.0,2018-02-16,apartment,2018-02-09T06:05:44,amsterdam-west,1015434,52.36740425,4.85155821,3 rooms apartment in Van Spilbergenstraat 110,1450.0,3,[],pararius,amsterdam
1838,Backershagen 11,130.0,2018-02-16,apartment,2018-02-02T06:24:15,amsterdam-zuid,992407,52.32753402,4.87583312,4 rooms apartment in Backershagen 11,2450.0,4,[],pararius,amsterdam
1840,Tweede Weteringdwarsstraat,110.0,2018-02-16,apartment,2018-01-24T15:30:04,amsterdam-centrum,949860,52.3613847,4.88912546,3 rooms apartment in Tweede Weteringdwarsstraat,2450.0,3,[],pararius,amsterdam
1841,Touwbaan,64.0,2018-02-16,apartment,2017-10-29T07:02:57,amsterdam-centrum,645259,52.36946934,4.92346718,3 rooms apartment in Touwbaan,1750.0,3,[],pararius,amsterdam
1846,Lumierestraat,85.0,2018-02-16,apartment,2018-01-12T09:54:55,amsterdam-oost,907391,52.354779799999996,5.00273755,3 rooms apartment in Lumierestraat,1450.0,3,[],pararius,amsterdam
1847,Reguliersdwarsstraat 87,45.0,2018-02-16,apartment,2017-11-23T06:43:29,amsterdam-centrum,697315,52.36611281,4.89355047,2 rooms apartment in Reguliersdwarsstraat 87,1650.0,2,[],pararius,amsterdam
1849,Groenburgwal 29,125.0,2018-02-16,apartment,2018-01-05T07:33:49,amsterdam-centrum,867596,52.36894684,4.89858464,4 rooms apartment in Groenburgwal 29,3250.0,4,[],pararius,amsterdam
1853,Korte Prinsengracht,50.0,2018-02-16,apartment,2018-02-02T06:25:11,amsterdam-centrum,992469,52.38120955,4.88863843,2 rooms apartment in Korte Prinsengracht,1600.0,2,[],pararius,amsterdam
1854,Marnixstraat,60.0,2018-02-16,apartment,2018-02-03T06:27:06,amsterdam-centrum,994273,52.36481858,4.88029424,3 rooms apartment in Marnixstraat,1950.0,3,[],pararius,amsterdam
1855,Martini van Geffenstraat,93.0,2018-02-16,apartment,2017-12-07T09:00:53,amsterdam-nieuw-west,791142,52.35776408,4.8029384,4 rooms apartment in Martini van Geffenstraat,1650.0,4,[],pararius,amsterdam
1860,Henri Dunantstraat,95.0,2018-02-16,apartment,2017-10-21T07:43:24,amsterdam-nieuw-west,615191,52.34809028,4.82933898,3 rooms apartment in Henri Dunantstraat,1267.0,3,[],pararius,amsterdam
1862,Leidsekade,70.0,2018-02-16,apartment,2018-02-06T06:03:32,amsterdam-centrum,1005610,52.36602479,4.8791188,2 rooms apartment in Leidsekade,1900.0,2,[],pararius,amsterdam
1865,Nes,60.0,2018-02-16,apartment,2018-01-06T10:49:09,amsterdam-centrum,875894,52.37166806,4.89375296,3 rooms apartment in Nes,1750.0,3,[],pararius,amsterdam
1866,Theo Frenkelhof,88.0,2018-02-16,apartment,2017-12-24T07:41:11,amsterdam-oost,844320,52.35413357,5.00300735,3 rooms apartment in Theo Frenkelhof,1650.0,3,[],pararius,amsterdam
1867,Noorderstraat 76,100.0,2018-02-16,apartment,2018-01-25T07:09:52,amsterdam-centrum,951234,52.36095,4.89508352,3 rooms apartment in Noorderstraat 76,2250.0,3,[],pararius,amsterdam
1878,Marco Polostraat,70.0,2018-02-16,apartment,2018-02-04T06:44:41,amsterdam-west,1000906,52.36606926,4.85647822,3 rooms apartment in Marco Polostraat,1750.0,3,[],pararius,amsterdam
1881,Wijnand Nuijenstraat,80.0,2018-02-16,apartment,2018-01-26T07:53:52,amsterdam-nieuw-west,957365,52.36638736,4.84143963,3 rooms apartment in Wijnand Nuijenstraat,1650.0,3,[],pararius,amsterdam
1884,Henri Dunantstraat,95.0,2018-02-16,apartment,2017-10-21T07:46:18,amsterdam-nieuw-west,615351,52.34808713,4.82935664,3 rooms apartment in Henri Dunantstraat,1260.0,3,[],pararius,amsterdam
1885,Haarlemmerstraat,130.0,2018-02-16,apartment,2017-12-09T07:49:11,amsterdam-centrum,799228,52.37999676,4.89305813,4 rooms apartment in Haarlemmerstraat,3500.0,4,[],pararius,amsterdam
1891,Nieuwe Kerkstraat,100.0,2018-02-16,apartment,2018-01-20T06:13:09,amsterdam-centrum,935010,52.364707700000004,4.90813044,2 rooms apartment in Nieuwe Kerkstraat,1800.0,2,[],pararius,amsterdam
1892,Middenweg 17,75.0,2018-02-16,apartment,2018-01-13T06:19:38,amsterdam-oost,909003,52.35487706,4.92905071,2 rooms apartment in Middenweg 17,1750.0,2,[],pararius,amsterdam
1896,Spuistraat,83.0,2018-02-16,apartment,2018-01-25T07:11:55,amsterdam-centrum,951374,52.37176572,4.88962692,2 rooms apartment in Spuistraat,2607.0,2,[],pararius,amsterdam
1899,Passeerdersstraat,58.0,2018-02-16,apartment,2018-01-24T15:28:09,amsterdam-centrum,949732,52.36789597,4.88162282,2 rooms apartment in Passeerdersstraat,1650.0,2,[],pararius,amsterdam
1901,Johan Hofmanstraat 163,98.0,2018-02-16,apartment,2018-02-02T06:24:07,amsterdam-nieuw-west,992394,52.352862200000004,4.796777099999999,3 rooms apartment in Johan Hofmanstraat 163,1500.0,3,[],pararius,amsterdam
1903,Haringpakkerssteeg,140.0,2018-02-16,apartment,2017-10-21T07:11:39,amsterdam-centrum,613313,52.37701082,4.89689504,3 rooms apartment in Haringpakkerssteeg,2400.0,3,[],pararius,amsterdam
1909,Amstelveenseweg,60.0,2018-02-16,apartment,2018-02-01T06:30:08,amsterdam-zuid,987292,52.35513376,4.85505306,2 rooms apartment in Amstelveenseweg,1650.0,2,[],pararius,amsterdam
1910,Ecuplein,93.0,2018-02-16,apartment,2018-02-06T06:05:24,amsterdam-nieuw-west,1005637,52.34918174,4.78520443,3 rooms apartment in Ecuplein,1750.0,3,[],pararius,amsterdam
1916,De Lairessestraat 122,90.0,2018-02-16,apartment,2018-02-04T06:43:17,amsterdam-zuid,1000866,52.35336773,4.87028073,3 rooms apartment in De Lairessestraat 122,2950.0,3,[],pararius,amsterdam
1918,IJburglaan,78.0,2018-02-16,apartment,2018-01-31T06:40:46,amsterdam-oost,981594,52.35819937,4.99040645,4 rooms apartment in IJburglaan,1850.0,4,[],pararius,amsterdam
1920,Passeerdersstraat,58.0,2018-02-16,apartment,2018-01-24T15:28:09,amsterdam-centrum,949732,52.36789597,4.88162282,2 rooms apartment in Passeerdersstraat,1650.0,2,[],pararius,amsterdam
1922,Eerste Boerhaavestraat,55.0,2018-02-16,apartment,2018-01-31T06:40:21,amsterdam-oost,981540,52.35822397,4.90724626,2 rooms apartment in Eerste Boerhaavestraat,1550.0,2,[],pararius,amsterdam
1924,Govert Flinckstraat,95.0,2018-02-16,apartment,2018-02-04T06:43:34,amsterdam-zuid,1000876,52.355599100000006,4.8961775,3 rooms apartment in Govert Flinckstraat,1975.0,3,[],pararius,amsterdam
1926,Dirk van Hasseltssteeg,40.0,2018-02-16,apartment,2018-02-04T06:43:35,amsterdam-centrum,1000878,52.37579206,4.89342805,2 rooms apartment in Dirk van Hasseltssteeg,1495.0,2,[],pararius,amsterdam
1929,Rijnstraat,85.0,2018-02-16,apartment,2018-02-09T06:02:28,amsterdam-zuid,1015377,52.34682621,4.90471317,2 rooms apartment in Rijnstraat,1900.0,2,[],pararius,amsterdam
1930,Van Boshuizenstraat 413,98.0,2018-02-16,apartment,2017-10-21T07:13:18,amsterdam-zuid,613411,52.3246205,4.87966581,3 rooms apartment in Van Boshuizenstraat 413,2000.0,3,[],pararius,amsterdam
1933,Veerstraat,70.0,2018-02-16,apartment,2018-02-08T06:58:31,amsterdam-zuid,1013636,52.35058824,4.85356646,3 rooms apartment in Veerstraat,1950.0,3,[],pararius,amsterdam
1934,Prinsengracht,70.0,2018-02-16,apartment,2017-12-29T15:11:39,amsterdam-centrum,851250,52.37152179,4.88250659,2 rooms apartment in Prinsengracht,2500.0,2,[],pararius,amsterdam
1937,Veenendaalplein,95.0,2018-02-16,apartment,2018-01-28T06:33:15,amsterdam-zuidoost,968475,52.3001605,4.980970200000001,3 rooms apartment in Veenendaalplein,1900.0,3,[],pararius,amsterdam
1942,Apollolaan,120.0,2018-02-16,apartment,2017-10-21T06:58:26,amsterdam-zuid,612503,52.34991508,4.88035996,4 rooms apartment in Apollolaan,2500.0,4,[],pararius,amsterdam
1943,Bos en Lommerweg,58.0,2018-02-16,apartment,2018-02-08T06:57:55,amsterdam-west,1013604,52.38151346,4.85520652,3 rooms apartment in Bos en Lommerweg,1499.0,3,[],pararius,amsterdam
1944,Tweede Breeuwersstraat,80.0,2018-02-16,apartment,2018-01-27T06:54:12,amsterdam-centrum,963169,52.38696184,4.88553257,3 rooms apartment in Tweede Breeuwersstraat,1750.0,3,[],pararius,amsterdam
1945,Winthontstraat,115.0,2018-02-16,apartment,2018-01-04T09:11:06,amsterdam-centrum,864702,52.38440822,4.89270051,3 rooms apartment in Winthontstraat,2250.0,3,[],pararius,amsterdam
1946,Osdorper Ban,57.0,2018-02-16,apartment,2018-02-04T06:43:21,amsterdam-nieuw-west,1000869,52.3602424,4.78986955,2 rooms apartment in Osdorper Ban,1350.0,2,[],pararius,amsterdam
1947,Derde Kostverlorenkade,53.0,2018-02-16,apartment,2018-01-28T06:33:56,amsterdam-west,968517,52.36107747,4.85768302,2 rooms apartment in Derde Kostverlorenkade,1450.0,2,[],pararius,amsterdam
1949,Parnassusweg,101.0,2018-02-16,apartment,2017-11-02T07:15:50,amsterdam-zuid,655405,52.34540008,4.86720362,3 rooms apartment in Parnassusweg,2150.0,3,[],pararius,amsterdam
1950,Amstel,65.0,2018-02-16,apartment,2018-01-11T10:25:31,amsterdam-centrum,901544,52.3669714,4.89685917,2 rooms apartment in Amstel,1650.0,2,[],pararius,amsterdam
1952,Rietlandpark 77,86.0,2018-02-16,apartment,2017-11-26T07:48:40,amsterdam-oost,703228,52.373355100000005,4.93589381,3 rooms apartment in Rietlandpark 77,1950.0,3,[],pararius,amsterdam
1956,Keizersgracht,135.0,2018-02-16,apartment,2017-10-21T07:00:26,amsterdam-centrum,612636,52.3770865,4.88705464,3 rooms apartment in Keizersgracht,2750.0,3,[],pararius,amsterdam
1957,Prinsengracht,75.0,2018-02-16,apartment,2018-01-04T09:06:41,amsterdam-centrum,864671,52.37706825,4.88486665,2 rooms apartment in Prinsengracht,1900.0,2,[],pararius,amsterdam
1958,Nieuwe Kerkstraat,110.0,2018-02-16,apartment,2018-02-04T06:43:26,amsterdam-centrum,1000874,52.36383438,4.90333902,3 rooms apartment in Nieuwe Kerkstraat,2000.0,3,[],pararius,amsterdam
1961,Wijsmullerstraat,73.0,2018-02-16,apartment,2018-01-26T07:53:52,amsterdam-zuid,957364,52.35661042,4.85165915,3 rooms apartment in Wijsmullerstraat,1850.0,3,[],pararius,amsterdam
1966,Bos en Lommerweg,58.0,2018-02-16,apartment,2018-02-08T06:57:55,amsterdam-west,1013604,52.38151346,4.85520652,3 rooms apartment in Bos en Lommerweg,1499.0,3,[],pararius,amsterdam
